ID,MEAN_HYP,MEAN_LOP,MEAN_HOD,MEAN_AL,MEAN_OL,MEAN_SF,MEAN_OT,MEAN_CM,MEAN_OO,MEAN_ETH,MEAN_LOPT,NB_SPC
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F
170840,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
170841,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
170842,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
170843,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,9
170844,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
170845,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
170864,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
170865,1.778,0.667,1.222,0.111,0.444,0.111,0.111,0.111,0.222,0.111,0.333,9
170866,1.286,0.571,1.000,0.143,0.286,0.286,0.000,0.000,0.000,0.143,0.000,7
170867,1.400,0.800,1.000,0.200,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
170868,1.625,0.500,1.250,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
170869,1.200,0.400,1.000,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,5
170870,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,9
170871,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,9
170872,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,9
170873,1.417,0.667,1.000,0.167,0.333,0.083,0.000,0.000,0.167,0.083,0.000,12
170874,1.417,0.667,1.000,0.167,0.333,0.083,0.000,0.000,0.167,0.083,0.000,12
170875,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
170876,1.500,0.800,1.000,0.200,0.400,0.100,0.000,0.000,0.200,0.100,0.000,10
170877,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
170878,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
170879,1.300,0.600,1.000,0.200,0.300,0.100,0.000,0.000,0.100,0.100,0.000,10
170880,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,11
170881,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,12
170882,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,11
170883,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,11
170884,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,11
170885,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,11
170886,1.091,0.727,1.000,0.364,0.364,0.091,0.000,0.000,0.000,0.091,0.000,11
170887,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,12
170888,1.000,0.600,1.000,0.400,0.300,0.000,0.000,0.000,0.000,0.100,0.000,10
170896,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
170897,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
170898,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
170899,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
171578,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171579,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171580,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
171581,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
171582,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171583,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171584,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171585,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171586,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171587,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171588,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171589,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171590,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171591,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171592,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171593,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
171594,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
171595,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171596,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171597,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171598,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171599,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171600,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171601,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171602,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
171622,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
171623,1.778,0.667,1.222,0.111,0.444,0.111,0.111,0.111,0.222,0.111,0.333,9
171624,1.500,1.000,1.000,0.250,0.500,0.500,0.000,0.000,0.000,0.000,0.000,4
171625,1.400,0.800,1.000,0.200,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
171626,1.625,0.500,1.250,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
171627,1.333,0.667,1.000,0.167,0.333,0.333,0.000,0.000,0.000,0.000,0.000,6
171628,1.556,0.889,1.000,0.222,0.444,0.111,0.000,0.000,0.222,0.111,0.000,9
171629,1.500,0.800,1.000,0.200,0.400,0.100,0.000,0.000,0.200,0.100,0.000,10
171630,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
171631,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
171632,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
171633,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
171634,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
171635,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
171636,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
171637,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,11
171638,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,11
171639,1.250,0.500,1.000,0.167,0.250,0.083,0.000,0.000,0.083,0.083,0.000,12
171640,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,13
171641,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,12
171642,1.214,0.714,1.000,0.286,0.357,0.071,0.000,0.000,0.071,0.071,0.000,14
171643,1.333,0.800,1.133,0.333,0.467,0.067,0.067,0.067,0.067,0.067,0.200,15
171644,1.294,0.706,1.118,0.294,0.412,0.059,0.059,0.059,0.059,0.059,0.176,17
171645,1.091,0.727,1.000,0.364,0.364,0.091,0.000,0.000,0.000,0.091,0.000,11
171646,1.000,0.000,1.000,0.200,0.000,0.000,0.000,0.000,0.000,0.200,0.000,5
171653,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
171654,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
171655,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
171656,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
172337,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172338,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172339,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
172340,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
172341,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
172342,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172343,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172344,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
172345,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172346,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172347,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172348,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172349,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172350,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172351,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172352,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
172353,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
172354,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172355,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172356,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172357,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172358,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172359,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172360,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
172382,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
172383,1.625,0.500,1.250,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
172384,1.600,1.200,1.000,0.200,0.600,0.600,0.000,0.000,0.000,0.000,0.000,5
172385,1.714,0.857,1.000,0.143,0.429,0.286,0.000,0.143,0.143,0.143,0.000,7
172386,1.778,0.667,1.222,0.111,0.444,0.222,0.111,0.222,0.111,0.111,0.333,9
172387,1.167,0.667,1.000,0.333,0.333,0.167,0.000,0.000,0.000,0.000,0.000,6
172388,1.556,0.889,1.000,0.222,0.444,0.111,0.000,0.000,0.222,0.111,0.000,9
172389,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
172390,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
172391,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
172392,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
172393,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
172394,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
172395,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
172396,1.500,0.600,1.200,0.200,0.400,0.100,0.100,0.100,0.100,0.100,0.300,10
172397,1.417,0.500,1.167,0.167,0.333,0.083,0.083,0.083,0.083,0.083,0.250,12
172398,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,11
172399,1.111,0.444,1.000,0.222,0.222,0.111,0.000,0.000,0.000,0.111,0.000,9
172400,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,12
172401,1.333,0.667,1.133,0.267,0.400,0.067,0.067,0.067,0.067,0.067,0.200,15
172402,1.250,0.500,1.000,0.167,0.250,0.083,0.000,0.000,0.083,0.083,0.000,12
172403,1.200,0.667,1.000,0.267,0.333,0.067,0.000,0.000,0.067,0.067,0.000,15
172404,1.200,0.800,1.000,0.333,0.400,0.067,0.000,0.000,0.067,0.067,0.000,15
172405,1.133,0.800,1.000,0.333,0.400,0.133,0.000,0.000,0.000,0.067,0.000,15
172406,1.000,0.333,1.000,0.333,0.167,0.000,0.000,0.000,0.000,0.167,0.000,6
172413,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
172414,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
172415,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
173099,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173100,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173101,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173102,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173103,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173104,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173105,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173106,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173107,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
173108,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173109,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173110,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173111,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173112,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173113,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173114,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173115,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173116,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173117,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173118,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173119,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173120,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173121,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173144,1.625,0.500,1.250,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
173145,1.833,0.667,1.333,0.167,0.500,0.167,0.167,0.167,0.167,0.000,0.500,6
173146,1.500,1.000,1.000,0.250,0.500,0.500,0.000,0.000,0.000,0.000,0.000,4
173147,1.625,0.750,1.000,0.125,0.375,0.250,0.000,0.125,0.125,0.125,0.000,8
173148,1.500,0.667,1.000,0.167,0.333,0.333,0.000,0.167,0.000,0.000,0.000,6
173149,1.143,0.571,1.000,0.286,0.286,0.143,0.000,0.000,0.000,0.143,0.000,7
173150,1.556,0.889,1.000,0.222,0.444,0.111,0.000,0.000,0.222,0.111,0.000,9
173151,1.500,0.800,1.000,0.200,0.400,0.100,0.000,0.000,0.200,0.100,0.000,10
173152,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
173153,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
173154,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
173155,1.300,0.600,1.000,0.200,0.300,0.100,0.000,0.000,0.100,0.100,0.000,10
173156,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
173157,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
173158,1.417,0.500,1.167,0.167,0.333,0.083,0.083,0.083,0.083,0.083,0.250,12
173159,1.333,0.667,1.000,0.222,0.333,0.111,0.000,0.000,0.111,0.111,0.000,9
173160,1.125,0.500,1.000,0.250,0.250,0.125,0.000,0.000,0.000,0.125,0.000,8
173161,1.143,0.571,1.000,0.286,0.286,0.143,0.000,0.000,0.000,0.143,0.000,7
173162,1.143,0.571,1.000,0.286,0.286,0.143,0.000,0.000,0.000,0.143,0.000,7
173163,1.000,0.400,1.000,0.400,0.200,0.000,0.000,0.000,0.000,0.200,0.000,5
173164,1.167,0.667,1.000,0.333,0.333,0.167,0.000,0.000,0.000,0.167,0.000,6
173165,1.273,0.545,1.000,0.091,0.273,0.091,0.000,0.000,0.091,0.091,0.000,11
173166,1.250,0.500,1.000,0.167,0.250,0.083,0.000,0.000,0.083,0.083,0.000,12
173167,1.200,0.800,1.000,0.333,0.400,0.067,0.000,0.000,0.067,0.067,0.000,15
173168,1.077,0.615,1.000,0.308,0.308,0.077,0.000,0.000,0.000,0.077,0.000,13
173862,1.667,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.167,0.000,6
173863,1.667,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.167,0.000,6
173864,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
173865,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173866,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173867,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173868,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,8
173869,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173870,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173871,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173872,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173873,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
173874,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173875,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
173876,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
